36, 16, 32, 0
0.0, 1.0, 1.0
-39.301029, 1.0, 1.0
-4.579761, 1.0, 1.0
24.067561, 1.0, 1.0
4.352358, 1.0, 1.0
-3.838116, 1.0, 1.0
-0.455534, 1.0, 1.0
9.191289, 1.0, 1.0
11.354539, 1.0, 1.0
5.74459, 1.0, 1.0
4.343879, 1.0, 1.0
10.913715, 1.0, 1.0
19.222209, 1.0, 1.0
21.342511, 1.0, 1.0
13.096481, 1.0, 1.0
19.790241, 1.0, 1.0
4.78142, 1.0, 1.0
0.107202, 1.0, 1.0
-9.329313, 1.0, 1.0
-21.569661, 1.0, 1.0
-38.675864, 1.0, 1.0
-49.596399, 1.0, 1.0
-53.077616, 1.0, 1.0
-86.362232, 1.0, 1.0
179.599348, 1.0, 1.0
153.30914, 1.0, 1.0
174.90159, 1.0, 1.0
174.661909, 1.0, 1.0
-178.78874, 1.0, 1.0
-166.560064, 1.0, 1.0
179.923695, 1.0, 1.0
-60.0, 1.0, 1.0
0.0, 1.0, 1.0
6.986773, 1.408796, 1.020471
6.575379, 1.540901, 1.024343
7.238173, 1.502435, 1.025188
6.705723, 1.543241, 1.0245
6.68447, 1.54373, 1.024368
6.811907, 1.546777, 1.025261
8.503146, 1.65478, 1.030517
8.975826, 1.602613, 1.027311
7.796255, 1.610881, 1.030576
6.728709, 1.54351, 1.028191
5.761908, 1.439524, 1.021403
4.222484, 1.346557, 1.016281
4.88419, 1.378881, 1.018089
3.758299, 1.339051, 1.016064
4.414923, 1.325447, 1.015865
5.310382, 1.278912, 1.014904
4.966224, 1.216539, 1.011782
4.071944, 1.19206, 1.010814
3.036334, 1.345107, 1.020334
2.349472, 1.508665, 1.032215
1.199689, 1.455328, 1.031968
-2.131018, 1.298833, 1.025467
-6.553417, 1.239898, 1.020052
-5.178948, 2.254388, 1.096688
-4.726773, 2.687761, 1.130045
-21.592283, 2.66574, 1.128814
-22.709096, 2.06056, 1.148148
-60.0, 1.395055, 1.107143
-60.0, 1.190569, 1.068966
-60.0, 1.75723, 1.033333
-60.0, 2.197154, 1.0
0.0, 1.0, 1.0
7.792341, 1.38887, 1.05344
6.34588, 1.41008, 1.055444
6.606998, 1.390629, 1.052436
6.741504, 1.410673, 1.053519
7.137914, 1.406607, 1.051955
7.154578, 1.413363, 1.054163
7.717146, 1.505067, 1.065475
8.595648, 1.485369, 1.062614
7.913368, 1.476511, 1.065384
7.025025, 1.433815, 1.06032
5.888268, 1.329913, 1.048624
3.77118, 1.231496, 1.038327
2.153734, 1.197413, 1.036379
1.341189, 1.174971, 1.03305
0.86622, 1.140153, 1.030499
1.111264, 1.110957, 1.027729
1.479607, 1.058267, 1.02144
1.490515, 1.024069, 1.01694
1.155628, 1.070352, 1.024357
0.557953, 1.179314, 1.039162
-0.147776, 1.214546, 1.043939
-2.066466, 1.184276, 1.039323
-5.685382, 1.143945, 1.033828
-6.439458, 1.540684, 1.098195
-7.343266, 1.613211, 1.103685
-6.669034, 1.649746, 1.10655
-16.616922, 1.695489, 1.114744
-45.060092, 1.595301, 1.107143
-60.0, 1.275726, 1.068966
-60.0, 1.60276, 1.033333
-60.0, 1.797885, 1.0
0.0, 1.0, 1.0
8.149016, 1.32122, 1.093808
5.693191, 1.33776, 1.095266
5.973082, 1.324943, 1.087622
5.971234, 1.341993, 1.089655
6.223923, 1.334383, 1.085082
6.693743, 1.339914, 1.088801
6.755051, 1.398831, 1.102599
7.982099, 1.418118, 1.103959
8.001791, 1.409848, 1.105752
6.949575, 1.360967, 1.096562
6.053379, 1.284349, 1.080105
4.04247, 1.192019, 1.065969
1.748509, 1.127825, 1.057147
0.045389, 1.082642, 1.049876
-1.019018, 1.068633, 1.043456
-1.629416, 1.030907, 1.036695
-1.666144, 0.98136, 1.027032
-1.613363, 0.938954, 1.019326
-1.540512, 0.937311, 1.020109
-1.631658, 0.968147, 1.027318
-1.866708, 0.990739, 1.029197
-2.74536, 0.983416, 1.022978
-5.261704, 0.952516, 1.011623
-9.23712, 0.956899, 1.007574
-9.756244, 1.154869, 1.050659
-10.364251, 1.156214, 1.040807
-8.419271, 1.212214, 1.049729
-5.805347, 1.318419, 1.076433
-7.781897, 1.345226, 1.068966
-32.926595, 1.344467, 1.033333
-49.176391, 1.384856, 1.0
0.0, 1.0, 1.0
8.49216, 1.244357, 1.140107
5.061418, 1.28094, 1.145033
5.053755, 1.271408, 1.132805
4.857103, 1.285473, 1.133743
5.051312, 1.271053, 1.125483
5.675559, 1.283318, 1.131202
5.789267, 1.314255, 1.142827
6.731608, 1.350954, 1.150914
7.342451, 1.349423, 1.15186
6.829365, 1.303626, 1.138127
5.877369, 1.243841, 1.117224
4.443422, 1.177617, 1.100136
2.137704, 1.09854, 1.082945
-0.085114, 1.038075, 1.068377
-1.650624, 1.014711, 1.054847
-2.727525, 0.986098, 1.041798
-3.582275, 0.93404, 1.026504
-3.878199, 0.886476, 1.013098
-4.100218, 0.85474, 1.005275
-4.303793, 0.844001, 1.002957
-4.621251, 0.830139, 0.998064
-4.936634, 0.80426, 0.986248
-6.113545, 0.76966, 0.969374
-8.730978, 0.724747, 0.948235
-13.353273, 0.69348, 0.927429
-17.795365, 0.67904, 0.907136
-16.807704, 0.732133, 0.907964
-11.030991, 0.912491, 0.95186
-6.50583, 1.108763, 1.008793
-4.759375, 1.223268, 1.033333
-5.573303, 1.223232, 1.0
0.0, 1.0, 1.0
9.588702, 1.184397, 1.190305
4.895498, 1.236498, 1.205833
4.042265, 1.223584, 1.191135
3.555126, 1.232883, 1.188605
3.934193, 1.219968, 1.176208
4.483244, 1.236253, 1.183528
4.800461, 1.246944, 1.188906
5.171563, 1.277868, 1.20157
6.184182, 1.284721, 1.20234
6.237539, 1.250574, 1.185527
5.337497, 1.203419, 1.162967
4.25156, 1.154047, 1.139523
2.52895, 1.086248, 1.114804
0.286749, 1.01439, 1.090464
-1.654942, 0.978536, 1.066705
-3.054091, 0.942384, 1.043917
-4.205135, 0.897708, 1.020657
-5.375841, 0.843195, 0.998569
-5.900006, 0.790817, 0.97959
-6.72066, 0.754602, 0.966136
-7.68662, 0.72697, 0.954862
-8.744351, 0.69508, 0.940815
-9.108372, 0.656747, 0.923411
-9.872446, 0.615468, 0.902737
-11.360798, 0.583633, 0.881935
-13.643667, 0.566765, 0.861568
-15.5617, 0.57024, 0.84259
-15.415931, 0.585673, 0.825912
-13.264571, 0.618578, 0.814661
-7.597606, 0.836569, 0.871479
-4.573102, 1.067163, 0.945628
0.0, 1.0, 1.0
12.620675, 1.16515, 1.239918
5.03768, 1.197164, 1.277416
3.172109, 1.179816, 1.263655
2.415609, 1.183556, 1.257926
2.577118, 1.175739, 1.242889
2.836584, 1.188023, 1.250211
3.292071, 1.187335, 1.246109
3.621834, 1.206434, 1.255498
4.41235, 1.214135, 1.25557
4.943897, 1.194534, 1.238232
4.35024, 1.16281, 1.218968
3.480692, 1.121513, 1.186761
2.372128, 1.070169, 1.15207
0.56724, 1.00373, 1.11709
-1.553774, 0.95764, 1.080843
-3.141143, 0.913784, 1.044383
-4.545678, 0.867462, 1.011182
-5.801834, 0.814613, 0.979411
-7.461546, 0.761362, 0.951034
-8.576112, 0.707484, 0.925826
-10.290811, 0.672341, 0.906624
-11.873316, 0.641752, 0.890194
-13.234731, 0.611876, 0.874221
-13.693302, 0.580079, 0.857475
-13.325601, 0.545186, 0.839444
-12.89861, 0.518716, 0.820504
-12.399866, 0.506528, 0.800582
-11.8163, 0.513515, 0.780783
-10.859473, 0.533464, 0.762762
