36, 16, 32, 0
0.0, 1.0, 1.0
44.937316, 1.0, 1.0
-14.245721, 1.0, 1.0
-30.602442, 1.0, 1.0
-4.39064, 1.0, 1.0
-10.252615, 1.0, 1.0
-5.323917, 1.0, 1.0
7.04838, 1.0, 1.0
3.881238, 1.0, 1.0
-7.055333, 1.0, 1.0
9.335304, 1.0, 1.0
20.535944, 1.0, 1.0
6.878767, 1.0, 1.0
0.249674, 1.0, 1.0
-4.801627, 1.0, 1.0
18.260495, 1.0, 1.0
26.476948, 1.0, 1.0
50.073143, 1.0, 1.0
128.046401, 1.0, 1.0
-179.9432, 1.0, 1.0
-165.787677, 1.0, 1.0
-158.820958, 1.0, 1.0
-159.981214, 1.0, 1.0
-167.578313, 1.0, 1.0
-171.336967, 1.0, 1.0
-173.44277, 1.0, 1.0
-171.564568, 1.0, 1.0
-161.527263, 1.0, 1.0
-164.405254, 1.0, 1.0
-164.914, 1.0, 1.0
-167.96486, 1.0, 1.0
-180.0, 1.0, 1.0
0.0, 1.0, 1.0
10.738119, 1.186718, 1.001332
8.107431, 1.265245, 1.004339
5.825149, 1.208545, 1.005602
5.722167, 1.245667, 1.00494
5.382815, 1.195414, 1.00209
5.506623, 1.280963, 1.006061
8.015071, 1.291661, 1.004558
8.629274, 1.235492, 1.002922
7.836818, 1.255726, 1.005235
7.538609, 1.201071, 1.004099
8.517315, 1.321473, 1.008637
8.538885, 1.178607, 1.001842
6.467833, 1.161893, 1.002382
5.051541, 1.128833, 1.003948
4.27852, 1.02068, 0.999845
4.631013, 1.001394, 0.999926
4.928977, 1.037838, 1.002985
5.057953, 1.021988, 1.003307
5.058939, 1.004795, 1.003009
5.497209, 0.993474, 1.001253
6.223404, 0.899739, 0.994916
5.035387, 0.832966, 0.991604
3.159689, 0.9047, 0.995935
2.202572, 0.913014, 0.996894
1.975801, 0.754263, 0.990119
4.528198, 0.689241, 0.985027
12.527278, 0.73732, 0.984063
11.220288, 1.152053, 1.007078
5.654513, 2.029679, 1.063064
0.610157, 1.949049, 1.033333
1.6306, 1.995284, 1.0
0.0, 1.0, 1.0
9.199709, 1.166986, 1.010714
7.885138, 1.177122, 1.014066
6.920078, 1.161688, 1.014239
6.13345, 1.177554, 1.014721
5.379015, 1.119631, 1.007668
5.760044, 1.17595, 1.012336
6.958316, 1.22139, 1.01452
7.273757, 1.14403, 1.00917
6.963899, 1.176673, 1.013381
7.480051, 1.156189, 1.011546
6.863921, 1.196589, 1.018822
7.912011, 1.159711, 1.010587
6.765326, 1.076409, 1.006854
4.660449, 1.060845, 1.008701
3.143155, 0.989296, 1.003492
1.686407, 0.916781, 1.000609
0.825783, 0.919557, 1.003329
0.438142, 0.933248, 1.005628
0.397322, 0.932201, 1.007052
0.5918, 0.922796, 1.006421
0.93841, 0.872575, 0.998303
1.252291, 0.812888, 0.989867
0.769781, 0.792055, 0.988136
0.071834, 0.816435, 0.989329
-0.17162, 0.785605, 0.982153
0.927388, 0.700248, 0.971417
3.497862, 0.63686, 0.961963
5.390235, 0.661862, 0.958946
3.111275, 1.030666, 1.00268
0.842484, 1.319161, 1.033333
-0.059416, 1.278131, 1.0
0.0, 1.0, 1.0
8.502682, 1.122028, 1.025161
6.822992, 1.12211, 1.028318
6.576689, 1.123386, 1.026764
5.517313, 1.143675, 1.029601
4.532716, 1.0843, 1.017804
4.381385, 1.11386, 1.022218
4.999473, 1.157003, 1.026839
6.372301, 1.124941, 1.020098
5.894006, 1.1216, 1.023479
6.039617, 1.129536, 1.02329
5.959298, 1.140509, 1.030584
5.940301, 1.113344, 1.023046
6.353225, 1.077455, 1.017387
4.737623, 1.018631, 1.015486
2.768657, 0.966699, 1.009245
0.806608, 0.909484, 1.005038
-0.994437, 0.881902, 1.005667
-2.076485, 0.892686, 1.007261
-2.726774, 0.90956, 1.009422
-3.156624, 0.90983, 1.010043
-3.192085, 0.871074, 1.002534
-3.094516, 0.825396, 0.993107
-2.87854, 0.794595, 0.986966
-2.792781, 0.774944, 0.982547
-2.519512, 0.749009, 0.972438
-2.171004, 0.717434, 0.959599
-1.064483, 0.680284, 0.946478
1.305947, 0.646696, 0.934992
2.819675, 0.664056, 0.930372
1.53072, 0.935141, 0.978012
0.677472, 1.105695, 1.0
0.0, 1.0, 1.0
8.126307, 1.072388, 1.044113
5.547861, 1.075394, 1.04702
5.559889, 1.086829, 1.043987
4.322376, 1.10877, 1.04924
3.235878, 1.059152, 1.034315
2.926919, 1.075371, 1.036972
3.332853, 1.104016, 1.041283
4.2913, 1.10022, 1.035356
4.60152, 1.083318, 1.036587
4.271729, 1.091603, 1.039305
4.478228, 1.108468, 1.045816
4.461993, 1.074489, 1.038805
4.417464, 1.05837, 1.034088
4.425767, 1.017245, 1.027225
2.804681, 0.948874, 1.017858
0.815508, 0.906522, 1.012275
-1.361703, 0.884332, 1.011262
-3.069253, 0.870503, 1.010748
-4.140013, 0.877829, 1.011021
-4.967007, 0.888536, 1.011031
-5.815182, 0.871427, 1.003936
-6.12496, 0.839184, 0.995115
-6.011939, 0.81137, 0.988248
-5.852597, 0.784414, 0.979899
-5.768207, 0.745197, 0.964769
-5.333293, 0.707203, 0.947361
-4.587491, 0.683044, 0.930507
-3.655541, 0.671163, 0.915307
-2.201719, 0.672854, 0.90309
-0.830101, 0.705951, 0.897517
0.037643, 0.887785, 0.934813
0.0, 1.0, 1.0
10.407126, 1.07395, 1.06662
4.611558, 1.037933, 1.069911
4.293752, 1.050117, 1.066854
2.87302, 1.071776, 1.07391
1.788388, 1.039506, 1.058515
1.304507, 1.044634, 1.058078
1.365811, 1.058112, 1.059671
1.719493, 1.058225, 1.055683
2.386494, 1.053303, 1.05363
2.334113, 1.053999, 1.059309
2.334594, 1.066044, 1.064651
2.578545, 1.049096, 1.059176
2.54359, 1.031466, 1.056864
2.596254, 1.003819, 1.045273
2.363404, 0.954171, 1.031342
0.876343, 0.901607, 1.022382
-0.962872, 0.884379, 1.019012
-3.073471, 0.872742, 1.016137
-4.692143, 0.857566, 1.012962
-5.653756, 0.857465, 1.008721
-6.54396, 0.849711, 0.999301
-7.427113, 0.835481, 0.989229
-7.831783, 0.814009, 0.979952
-7.660222, 0.787637, 0.970312
-7.332582, 0.749513, 0.95328
-7.391243, 0.715564, 0.932752
-7.526341, 0.691888, 0.911744
-7.483446, 0.678685, 0.892254
-6.720115, 0.675176, 0.875067
-5.337367, 0.682981, 0.860885
-3.780995, 0.709008, 0.851577
0.0, 1.0, 1.0
11.794554, 1.069477, 1.092332
3.894751, 1.005686, 1.096714
2.917651, 1.013392, 1.096214
1.339775, 1.032234, 1.103949
0.130377, 1.016674, 1.091355
-0.442461, 1.025502, 1.087979
-0.631849, 1.030507, 1.084122
-0.652681, 1.030014, 1.082341
