36, 16, 32, 0
0.0, 1.0, 1.0
75.058476, 1.0, 1.0
23.928106, 1.0, 1.0
17.990604, 1.0, 1.0
37.489245, 1.0, 1.0
38.027446, 1.0, 1.0
38.65665, 1.0, 1.0
38.055631, 1.0, 1.0
32.761051, 1.0, 1.0
31.342527, 1.0, 1.0
34.376924, 1.0, 1.0
40.19409, 1.0, 1.0
36.618884, 1.0, 1.0
32.081444, 1.0, 1.0
29.172175, 1.0, 1.0
33.298866, 1.0, 1.0
24.686106, 1.0, 1.0
27.526969, 1.0, 1.0
33.838322, 1.0, 1.0
31.00033, 1.0, 1.0
26.433881, 1.0, 1.0
17.836848, 1.0, 1.0
8.603213, 1.0, 1.0
6.536077, 1.0, 1.0
29.118826, 1.0, 1.0
49.700259, 1.0, 1.0
72.013454, 1.0, 1.0
94.604765, 1.0, 1.0
176.328192, 1.0, 1.0
-171.162541, 1.0, 1.0
169.933108, 1.0, 1.0
177.137946, 1.0, 1.0
0.0, 1.0, 1.0
9.044468, 0.850499, 0.997329
8.994064, 1.035062, 1.003494
4.477476, 0.984149, 1.004582
6.876078, 1.009562, 1.005752
7.397448, 1.042346, 1.006363
7.817981, 1.074552, 1.00799
7.215049, 1.134835, 1.011597
6.937777, 1.124868, 1.012184
6.566762, 1.065614, 1.00815
6.927727, 1.080369, 1.008624
7.434444, 1.066364, 1.008636
6.941875, 1.077782, 1.009918
7.609515, 1.03644, 1.007603
4.754717, 1.047051, 1.009591
4.534918, 1.088307, 1.011996
6.110255, 0.963896, 1.003792
5.641042, 1.020946, 1.005478
5.937566, 1.315301, 1.0219
8.553172, 1.377544, 1.023866
8.76462, 1.35017, 1.023544
7.049926, 1.41546, 1.028041
5.643258, 1.445406, 1.030497
2.418552, 1.399623, 1.029649
-3.011029, 1.380536, 1.027917
-7.056179, 1.382677, 1.023517
-5.376424, 1.316554, 1.019063
6.616227, 1.507798, 1.027069
9.551659, 2.102196, 1.060196
8.283219, 2.366555, 1.068966
2.3779, 2.165031, 1.033333
1.490184, 2.150544, 1.0
0.0, 1.0, 1.0
6.634022, 0.853437, 1.002781
7.185613, 0.92909, 1.010839
4.794567, 0.925707, 1.012921
5.260065, 0.936847, 1.014067
5.170988, 0.948822, 1.013802
5.495498, 0.994231, 1.01807
4.982857, 1.026151, 1.023507
4.603847, 1.043468, 1.027029
4.355694, 0.972523, 1.019941
4.434805, 0.974991, 1.018573
4.97813, 0.984502, 1.018643
5.214104, 0.981205, 1.020449
5.466177, 0.972165, 1.018805
4.846257, 0.963417, 1.020641
3.510679, 0.987971, 1.023452
3.690089, 0.923812, 1.013288
